INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_week` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `week_id`, `amount`, `create_time`) VALUES 
(327193, 6192, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 8, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 8, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 8, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 8, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 8, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 8, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 8, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 8, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 8, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 8, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 8, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 9, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 9, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 9, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 9, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 9, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 9, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 9, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 9, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 9, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 9, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 9, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 10, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 10, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 10, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 10, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 10, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 10, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 10, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 10, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 10, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 10, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 10, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 11, 20.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 11, 40.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 11, 100.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 11, 100.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 11, 201.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 11, 100.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 11, 100.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 11, 201.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 11, 100.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 11, 100.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 11, 201.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 12, 120.6, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 12, 241.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 12, 603.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 12, 603.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 12, 1206.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 12, 603.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 12, 603.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 12, 1206.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 12, 603.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 12, 603.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 12, 1206.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 13, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 13, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 13, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 13, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 13, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 13, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 13, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 13, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 13, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 13, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 13, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 14, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 14, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 14, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 14, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 14, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 14, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 14, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 14, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 14, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 14, 140.7, '2023-06-01 00:00:00'),
