INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_day` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `record_date`, `amount`, `create_time`) VALUES 
(245871, 6192, 1, 30, 2022, '2022-01-06', 25.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-01-06', 16.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-01-06', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-01-06', 35.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-01-06', 20.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-01-06', 18.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-01-06', 38.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-01-06', 13.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-01-06', 17.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-01-06', 30.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-01-06', 12.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-01-06', 20.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-01-06', 32.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-01-06', 11.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-01-06', 15.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-01-06', 26.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-01-06', 18.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-01-06', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-01-06', 34.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-01-06', 15.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-01-06', 15.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-01-06', 30.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-01-06', 13.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-01-06', 12.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-01-06', 25.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-01-06', 14.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-01-06', 10.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-01-06', 24.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-01-06', 10.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-01-06', 18.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-01-06', 28.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-01-07', 13.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-01-07', 17.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-01-07', 30.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-01-07', 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-01-07', 15.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-01-07', 35.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-01-07', 15.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-01-07', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-01-07', 32.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-01-07', 18.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-01-07', 12.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-01-07', 30.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-01-07', 12.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-01-07', 14.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-01-07', 26.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-01-07', 16.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-01-07', 11.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-01-07', 27.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-01-07', 14.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-01-07', 10.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-01-07', 24.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-01-07', 13.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-01-07', 15.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-01-07', 28.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-01-07', 16.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-01-07', 16.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-01-07', 32.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-01-07', 18.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-01-07', 14.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-01-07', 32.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-01-07', 10.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-01-07', 11.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-01-07', 21.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-01-07', 18.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-01-07', 19.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-01-07', 37.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-01-07', 17.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-01-07', 11.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-01-07', 28.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-01-07', 14.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-01-07', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-01-07', 30.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-01-07', 14.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-01-07', 19.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-01-07', 33.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-01-07', 15.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-01-07', 11.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-01-07', 26.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-01-07', 16.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-01-07', 17.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-01-07', 33.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-01-07', 19.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-01-07', 16.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-01-07', 35.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-01-08', 18.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-01-08', 15.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-01-08', 33.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-01-08', 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-01-08', 10.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-01-08', 30.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-01-08', 14.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-01-08', 11.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-01-08', 25.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-01-08', 19.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-01-08', 20.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-01-08', 39.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-01-08', 10.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-01-08', 14.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-01-08', 24.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-01-08', 12.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-01-08', 11.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-01-08', 23.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-01-08', 17.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-01-08', 17.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-01-08', 34.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-01-08', 14.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-01-08', 12.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-01-08', 26.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-01-08', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-01-08', 20.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-01-08', 39.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-01-08', 17.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-01-08', 11.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-01-08', 28.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-01-08', 12.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-01-08', 14.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-01-08', 26.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-01-08', 16.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-01-08', 16.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-01-08', 32.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-01-08', 17.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-01-08', 17.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-01-08', 34.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-01-08', 19.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-01-08', 11.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-01-08', 30.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-01-08', 11.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-01-08', 19.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-01-08', 30.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-01-08', 11.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-01-08', 11.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-01-08', 22.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-01-08', 17.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-01-08', 20.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-01-08', 37.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-01-08', 13.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-01-08', 16.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-01-08', 29.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-01-09', 15.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-01-09', 11.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-01-09', 26.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-01-09', 11.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-01-09', 10.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-01-09', 21.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-01-09', 12.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-01-09', 12.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-01-09', 24.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-01-09', 14.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-01-09', 17.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-01-09', 31.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-01-09', 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-01-09', 15.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-01-09', 35.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-01-09', 20.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-01-09', 14.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-01-09', 34.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-01-09', 10.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-01-09', 15.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-01-09', 25.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-01-09', 15.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-01-09', 17.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-01-09', 32.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-01-09', 17.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-01-09', 10.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-01-09', 27.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-01-09', 13.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-01-09', 17.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-01-09', 30.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-01-09', 20.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-01-09', 15.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-01-09', 35.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-01-09', 12.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-01-09', 17.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-01-09', 29.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-01-09', 19.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-01-09', 16.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-01-09', 35.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-01-09', 11.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-01-09', 15.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-01-09', 26.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-01-09', 18.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-01-09', 12.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-01-09', 30.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-01-09', 14.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-01-09', 19.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-01-09', 33.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-01-09', 17.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-01-09', 12.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-01-09', 29.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-01-09', 17.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-01-09', 20.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-01-09', 37.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-01-10', 19.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-01-10', 17.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-01-10', 36.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-01-10', 13.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-01-10', 28.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-01-10', 10.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-01-10', 25.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-01-10', 16.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-01-10', 31.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-01-10', 18.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-01-10', 33.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-01-10', 10.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-01-10', 25.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-01-10', 14.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-01-10', 29.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-01-10', 17.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-01-10', 12.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-01-10', 29.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-01-10', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-01-10', 34.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-01-10', 20.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-01-10', 18.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-01-10', 38.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-01-10', 20.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-01-10', 11.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-01-10', 31.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-01-10', 17.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-01-10', 32.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-01-10', 18.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-01-10', 10.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-01-10', 28.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-01-10', 17.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-01-10', 18.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-01-10', 35.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-01-10', 14.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-01-10', 18.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-01-10', 32.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-01-10', 12.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-01-10', 16.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-01-10', 28.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-01-10', 18.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-01-10', 19.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-01-10', 37.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-01-10', 16.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-01-10', 15.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-01-10', 31.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-01-11', 19.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-01-11', 17.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-01-11', 36.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-01-11', 19.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-01-11', 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-01-11', 39.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-01-11', 14.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-01-11', 12.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-01-11', 26.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-01-11', 16.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-01-11', 26.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-01-11', 18.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-01-11', 28.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-01-11', 14.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-01-11', 24.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-01-11', 18.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-01-11', 17.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-01-11', 35.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-01-11', 19.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-01-11', 29.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-01-11', 19.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-01-11', 12.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-01-11', 31.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-01-11', 15.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-01-11', 19.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-01-11', 34.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-01-11', 18.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-01-11', 28.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-01-11', 14.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-01-11', 24.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-01-11', 18.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-01-11', 28.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-01-11', 15.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-01-11', 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-01-11', 35.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-01-11', 15.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-01-11', 13.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-01-11', 28.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-01-11', 14.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-01-11', 10.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-01-11', 24.2, '2023-06-01 00:00:00'),
