INSERT INTO `lucky_cooperation`.`t_actuality_cup_goods_week` (`week_id`, `wh_dept_id`, `goods_id`, `type`, `cup_amount`, `create_user`, `create_time`, `update_user`, `update_time`) VALUES 
(45, 327193, 48214, 20, 2104748.4711246363, 1, '2023-06-01', 1, '2023-06-01'),
(46, 327193, 48214, 20, 2161401.7423659748, 1, '2023-06-01', 1, '2023-06-01'),
(47, 327193, 48214, 20, 1730481.5335271855, 1, '2023-06-01', 1, '2023-06-01'),
(48, 327193, 48214, 20, 622994.8208955632, 1, '2023-06-01', 1, '2023-06-01'),
(49, 327193, 48214, 20, 1999518.2643788237, 1, '2023-06-01', 1, '2023-06-01'),
(50, 327193, 48214, 20, 1579630.9753578321, 1, '2023-06-01', 1, '2023-06-01'),
(51, 327193, 48214, 20, 2580356.9794339785, 1, '2023-06-01', 1, '2023-06-01'),
(52, 327193, 48214, 20, 1782540.6842691964, 1, '2023-06-01', 1, '2023-06-01'),
(53, 327193, 48214, 20, 102481.1581759217, 1, '2023-06-01', 1, '2023-06-01'),
(54, 327193, 48214, 20, 1849349.9661046529, 1, '2023-06-01', 1, '2023-06-01'),
(55, 327193, 48214, 20, 2268692.3092793446, 1, '2023-06-01', 1, '2023-06-01'),
(56, 327193, 48214, 20, 2620558.6090817564, 1, '2023-06-01', 1, '2023-06-01'),
(57, 327193, 48214, 20, 1881725.8777768072, 1, '2023-06-01', 1, '2023-06-01'),
(58, 327193, 48214, 20, 1197400.2225090043, 1, '2023-06-01', 1, '2023-06-01'),
(59, 327193, 48214, 20, 1122516.5428687468, 1, '2023-06-01', 1, '2023-06-01'),
(60, 327193, 48214, 20, 2235827.2378464482, 1, '2023-06-01', 1, '2023-06-01'),
(61, 327193, 48214, 20, 1922871.4136563735, 1, '2023-06-01', 1, '2023-06-01'),
(62, 327193, 48214, 20, 2052687.6246290075, 1, '2023-06-01', 1, '2023-06-01'),
(63, 327193, 48214, 20, 2373376.7146790972, 1, '2023-06-01', 1, '2023-06-01'),
(64, 327193, 48214, 20, 283450.0223297973, 1, '2023-06-01', 1, '2023-06-01'),
(65, 327193, 48214, 20, 1949267.5098499578, 1, '2023-06-01', 1, '2023-06-01'),
(66, 327193, 48214, 20, 1679131.9001095034, 1, '2023-06-01', 1, '2023-06-01'),
(67, 327193, 48214, 20, 2107084.6725996611, 1, '2023-06-01', 1, '2023-06-01'),
(68, 327193, 48214, 20, 2148603.0080971609, 1, '2023-06-01', 1, '2023-06-01'),
(69, 327193, 48214, 20, 665829.2853039719, 1, '2023-06-01', 1, '2023-06-01'),
(70, 327193, 48214, 20, 1436790.3628715188, 1, '2023-06-01', 1, '2023-06-01'),
(71, 327193, 48214, 20, 2105357.7845325133, 1, '2023-06-01', 1, '2023-06-01'),
(72, 327193, 48214, 20, 2178488.5571713424, 1, '2023-06-01', 1, '2023-06-01'),
(73, 327193, 48214, 20, 2006137.1030055552, 1, '2023-06-01', 1, '2023-06-01'),
(74, 327193, 48214, 20, 682462.5829697707, 1, '2023-06-01', 1, '2023-06-01'),
(75, 327193, 48214, 20, 1790810.3676166287, 1, '2023-06-01', 1, '2023-06-01'),
(76, 327193, 48214, 20, 2372035.1375383858, 1, '2023-06-01', 1, '2023-06-01'),
(77, 327193, 48214, 20, 2511440.2932764895, 1, '2023-06-01', 1, '2023-06-01'),
(78, 327193, 48214, 20, 1966180.0895761598, 1, '2023-06-01', 1, '2023-06-01'),
(79, 327193, 48214, 20, 1724848.8373834243, 1, '2023-06-01', 1, '2023-06-01'),
(80, 327193, 48214, 20, 568553.5117865301, 1, '2023-06-01', 1, '2023-06-01'),
(81, 327193, 48214, 20, 1988999.4315241442, 1, '2023-06-01', 1, '2023-06-01'),
(82, 327193, 48214, 20, 1703009.0115005966, 1, '2023-06-01', 1, '2023-06-01'),
(83, 327193, 48214, 20, 2023764.3538768743, 1, '2023-06-01', 1, '2023-06-01'),
(84, 327193, 48214, 20, 2173629.5343844658, 1, '2023-06-01', 1, '2023-06-01'),
(85, 327193, 48214, 20, 2322903.9768681322, 1, '2023-06-01', 1, '2023-06-01'),
(86, 327193, 48214, 20, 2243966.1273794039, 1, '2023-06-01', 1, '2023-06-01'),
(87, 327193, 48214, 20, 1547131.2422093914, 1, '2023-06-01', 1, '2023-06-01'),
(88, 327193, 48214, 20, 1782786.6002469583, 1, '2023-06-01', 1, '2023-06-01'),
(89, 327193, 48214, 20, 1052454.6378380124, 1, '2023-06-01', 1, '2023-06-01'),
(90, 327193, 48214, 20, 1288758.6856785672, 1, '2023-06-01', 1, '2023-06-01'),
(91, 327193, 48214, 20, 2327896.1025824352, 1, '2023-06-01', 1, '2023-06-01'),
(92, 327193, 48214, 20, 1832644.7256467656, 1, '2023-06-01', 1, '2023-06-01'),
(93, 327193, 48214, 20, 2047763.1302704865, 1, '2023-06-01', 1, '2023-06-01'),
(94, 327193, 48214, 20, 1822230.9225842056, 1, '2023-06-01', 1, '2023-06-01'),
(95, 327193, 48214, 20, 505642.8509049156, 1, '2023-06-01', 1, '2023-06-01'),
(96, 327193, 48214, 20, 2355205.9865381933, 1, '2023-06-01', 1, '2023-06-01'),
(97, 327193, 48214, 20, 2413394.8326008278, 1, '2023-06-01', 1, '2023-06-01'),
(98, 327193, 48214, 20, 2174372.3142308460, 1, '2023-06-01', 1, '2023-06-01'),
(99, 327193, 48214, 20, 2400673.4928949530, 1, '2023-06-01', 1, '2023-06-01'),
(100, 327193, 48214, 20, 357539.6383088476, 1, '2023-06-01', 1, '2023-06-01'),
(101, 327193, 48214, 20, 1498968.9301956703, 1, '2023-06-01', 1, '2023-06-01'),
(102, 327193, 48214, 20, 1769151.9469929546, 1, '2023-06-01', 1, '2023-06-01'),
(103, 327193, 48214, 20, 2153936.7951618690, 1, '2023-06-01', 1, '2023-06-01'),
(104, 327193, 48214, 20, 1798592.8424370194, 1, '2023-06-01', 1, '2023-06-01'),
(105, 327193, 48214, 20, 1434199.9512699288, 1, '2023-06-01', 1, '2023-06-01'),
(106, 327193, 48214, 20, 1411487.5544790965, 1, '2023-06-01', 1, '2023-06-01'),
(107, 327193, 48214, 20, 2441321.1931978167, 1, '2023-06-01', 1, '2023-06-01'),
(108, 327193, 48214, 20, 2093395.8751403104, 1, '2023-06-01', 1, '2023-06-01'),
(109, 327193, 48214, 20, 2707637.4418274586, 1, '2023-06-01', 1, '2023-06-01'),
(110, 327193, 48214, 20, 1909125.9085270067, 1, '2023-06-01', 1, '2023-06-01'),
(111, 327193, 48214, 20, 417730.3246139124, 1, '2023-06-01', 1, '2023-06-01'),
(112, 327193, 48214, 20, 2074785.8461139329, 1, '2023-06-01', 1, '2023-06-01'),
(113, 327193, 48214, 20, 2061748.5220825215, 1, '2023-06-01', 1, '2023-06-01'),
(114, 327193, 48214, 20, 1438737.0153131996, 1, '2023-06-01', 1, '2023-06-01'),
(115, 327193, 48214, 20, 2151415.2148685098, 1, '2023-06-01', 1, '2023-06-01'),
(116, 327193, 48214, 20, 722815.3508131748, 1, '2023-06-01', 1, '2023-06-01'),
(117, 327193, 48214, 20, 1767800.0651832083, 1, '2023-06-01', 1, '2023-06-01'),
(118, 327193, 48214, 20, 1730386.1410357269, 1, '2023-06-01', 1, '2023-06-01'),
(119, 327193, 48214, 20, 2151420.2175451493, 1, '2023-06-01', 1, '2023-06-01'),
(120, 327193, 48214, 20, 1971337.5911192274, 1, '2023-06-01', 1, '2023-06-01'),
(121, 327193, 48214, 20, 1089369.7532254340, 1, '2023-06-01', 1, '2023-06-01'),
(122, 327193, 48214, 20, 1093391.6907062224, 1, '2023-06-01', 1, '2023-06-01'),
(123, 327193, 48214, 20, 1620199.5424882348, 1, '2023-06-01', 1, '2023-06-01'),
(124, 327193, 48214, 20, 1891312.7941229697, 1, '2023-06-01', 1, '2023-06-01'),
(125, 327193, 48214, 20, 2106880.3216901889, 1, '2023-06-01', 1, '2023-06-01'),
(126, 327193, 48214, 20, 1863429.2422782242, 1, '2023-06-01', 1, '2023-06-01'),
(2, 327193, 48214, 40, 0.8530716426625706, 1, '2023-06-01', 1, '2023-06-01'),
(3, 327193, 48214, 40, 0.6135135737601144, 1, '2023-06-01', 1, '2023-06-01'),
(4, 327193, 48214, 40, 0.16452996591654734, 1, '2023-06-01', 1, '2023-06-01'),
(5, 327193, 48214, 40, 0.4751014735375063, 1, '2023-06-01', 1, '2023-06-01'),
(6, 327193, 48214, 40, 0.598671439492294, 1, '2023-06-01', 1, '2023-06-01'),
(7, 327193, 48214, 40, 0.991714095968647, 1, '2023-06-01', 1, '2023-06-01'),
(8, 327193, 48214, 40, 0.18387739894449862, 1, '2023-06-01', 1, '2023-06-01'),
(9, 327193, 48214, 40, 0.24218972943334394, 1, '2023-06-01', 1, '2023-06-01'),
(10, 327193, 48214, 40, 0.38692937091210133, 1, '2023-06-01', 1, '2023-06-01'),
(11, 327193, 48214, 40, 0.3826476064914681, 1, '2023-06-01', 1, '2023-06-01'),
(12, 327193, 48214, 40, 0.159504484588176, 1, '2023-06-01', 1, '2023-06-01'),
(13, 327193, 48214, 40, 0.24687763848327826, 1, '2023-06-01', 1, '2023-06-01'),
(14, 327193, 48214, 40, 0.20666845940469925, 1, '2023-06-01', 1, '2023-06-01'),
(15, 327193, 48214, 40, 0.49790834073625345, 1, '2023-06-01', 1, '2023-06-01'),
(16, 327193, 48214, 40, 0.31975689551799336, 1, '2023-06-01', 1, '2023-06-01'),
(17, 327193, 48214, 40, 0.13741122503340764, 1, '2023-06-01', 1, '2023-06-01'),
(18, 327193, 48214, 40, 0.7862067377543784, 1, '2023-06-01', 1, '2023-06-01'),
(19, 327193, 48214, 40, 0.6916010493340551, 1, '2023-06-01', 1, '2023-06-01'),
(20, 327193, 48214, 40, 0.05914148973686306, 1, '2023-06-01', 1, '2023-06-01'),
(21, 327193, 48214, 40, 0.3915644700709062, 1, '2023-06-01', 1, '2023-06-01'),
(22, 327193, 48214, 40, 0.7250082564455353, 1, '2023-06-01', 1, '2023-06-01'),
(23, 327193, 48214, 40, 0.7966434601992981, 1, '2023-06-01', 1, '2023-06-01'),
(24, 327193, 48214, 40, 0.1731803893637872, 1, '2023-06-01', 1, '2023-06-01'),
(25, 327193, 48214, 40, 0.5060517642197101, 1, '2023-06-01', 1, '2023-06-01'),
(26, 327193, 48214, 40, 0.6879306653345536, 1, '2023-06-01', 1, '2023-06-01'),
(27, 327193, 48214, 40, 0.07584457064186945, 1, '2023-06-01', 1, '2023-06-01'),
(28, 327193, 48214, 40, 0.5083436191187602, 1, '2023-06-01', 1, '2023-06-01'),
(29, 327193, 48214, 40, 0.020845303158018358, 1, '2023-06-01', 1, '2023-06-01'),
(30, 327193, 48214, 40, 0.7766992727762417, 1, '2023-06-01', 1, '2023-06-01'),
(31, 327193, 48214, 40, 0.5526926411013228, 1, '2023-06-01', 1, '2023-06-01'),
(32, 327193, 48214, 40, 0.09637795293119056, 1, '2023-06-01', 1, '2023-06-01'),
(33, 327193, 48214, 40, 0.7015472809862282, 1, '2023-06-01', 1, '2023-06-01'),
(34, 327193, 48214, 40, 0.11786880263004385, 1, '2023-06-01', 1, '2023-06-01'),
(35, 327193, 48214, 40, 0.6406463845430649, 1, '2023-06-01', 1, '2023-06-01'),
(36, 327193, 48214, 40, 0.6374752373802256, 1, '2023-06-01', 1, '2023-06-01'),
(37, 327193, 48214, 40, 0.20804905983209376, 1, '2023-06-01', 1, '2023-06-01'),
(38, 327193, 48214, 40, 0.8487127855405492, 1, '2023-06-01', 1, '2023-06-01'),
(39, 327193, 48214, 40, 0.4446897915233129, 1, '2023-06-01', 1, '2023-06-01'),
(40, 327193, 48214, 40, 0.5128359742268143, 1, '2023-06-01', 1, '2023-06-01'),
(41, 327193, 48214, 40, 0.812354110372374, 1, '2023-06-01', 1, '2023-06-01'),
(42, 327193, 48214, 40, 0.553731773948415, 1, '2023-06-01', 1, '2023-06-01'),
(43, 327193, 48214, 40, 0.26582421380461896, 1, '2023-06-01', 1, '2023-06-01'),
(44, 327193, 48214, 40, 0.22250115613287924, 1, '2023-06-01', 1, '2023-06-01'),
(45, 327193, 48214, 40, 0.2872305480458316, 1, '2023-06-01', 1, '2023-06-01'),
(46, 327193, 48214, 40, 0.08891295384983211, 1, '2023-06-01', 1, '2023-06-01'),
(47, 327193, 48214, 40, 0.36037829798584686, 1, '2023-06-01', 1, '2023-06-01'),
(48, 327193, 48214, 40, 0.026595291613485728, 1, '2023-06-01', 1, '2023-06-01'),
(49, 327193, 48214, 40, 0.2528087609270898, 1, '2023-06-01', 1, '2023-06-01'),
(50, 327193, 48214, 40, 0.5870997231729391, 1, '2023-06-01', 1, '2023-06-01'),
(51, 327193, 48214, 40, 0.7672234814391212, 1, '2023-06-01', 1, '2023-06-01'),
(52, 327193, 48214, 40, 0.18303569082073357, 1, '2023-06-01', 1, '2023-06-01'),
(53, 327193, 48214, 40, 0.60202290607144, 1, '2023-06-01', 1, '2023-06-01'),
(54, 327193, 48214, 40, 0.2922327197422898, 1, '2023-06-01', 1, '2023-06-01'),
(55, 327193, 48214, 40, 0.9729779147178128, 1, '2023-06-01', 1, '2023-06-01'),
(56, 327193, 48214, 40, 0.1543349953327694, 1, '2023-06-01', 1, '2023-06-01'),
(57, 327193, 48214, 40, 0.67355328396588, 1, '2023-06-01', 1, '2023-06-01'),
(58, 327193, 48214, 40, 0.7559794527685777, 1, '2023-06-01', 1, '2023-06-01'),
(59, 327193, 48214, 40, 0.562145271095816, 1, '2023-06-01', 1, '2023-06-01'),
(60, 327193, 48214, 40, 0.9499447879450367, 1, '2023-06-01', 1, '2023-06-01'),
(61, 327193, 48214, 40, 0.7378717972458662, 1, '2023-06-01', 1, '2023-06-01'),
(62, 327193, 48214, 40, 0.33511455740997875, 1, '2023-06-01', 1, '2023-06-01'),
(63, 327193, 48214, 40, 0.3400548498007121, 1, '2023-06-01', 1, '2023-06-01'),
(64, 327193, 48214, 40, 0.03501117663588016, 1, '2023-06-01', 1, '2023-06-01'),
(65, 327193, 48214, 40, 0.941745819177356, 1, '2023-06-01', 1, '2023-06-01'),
(66, 327193, 48214, 40, 0.8550211579735176, 1, '2023-06-01', 1, '2023-06-01'),
(67, 327193, 48214, 40, 0.6750358377535257, 1, '2023-06-01', 1, '2023-06-01'),
(68, 327193, 48214, 40, 0.4827655133434694, 1, '2023-06-01', 1, '2023-06-01'),
(69, 327193, 48214, 40, 0.8494634198943029, 1, '2023-06-01', 1, '2023-06-01'),
(70, 327193, 48214, 40, 0.733170329590371, 1, '2023-06-01', 1, '2023-06-01'),
(71, 327193, 48214, 40, 0.5376063797593592, 1, '2023-06-01', 1, '2023-06-01'),
(72, 327193, 48214, 40, 0.7456938376012766, 1, '2023-06-01', 1, '2023-06-01'),
(73, 327193, 48214, 40, 0.10933759906736551, 1, '2023-06-01', 1, '2023-06-01'),
(74, 327193, 48214, 40, 0.4208392836058167, 1, '2023-06-01', 1, '2023-06-01'),
(75, 327193, 48214, 40, 0.11639964997301622, 1, '2023-06-01', 1, '2023-06-01'),
(76, 327193, 48214, 40, 0.3220210445778725, 1, '2023-06-01', 1, '2023-06-01'),
(77, 327193, 48214, 40, 0.18146064541044504, 1, '2023-06-01', 1, '2023-06-01'),
(78, 327193, 48214, 40, 0.5466706224443943, 1, '2023-06-01', 1, '2023-06-01'),
(79, 327193, 48214, 40, 0.38019508763416177, 1, '2023-06-01', 1, '2023-06-01'),
(80, 327193, 48214, 40, 0.4786972915716463, 1, '2023-06-01', 1, '2023-06-01'),
(81, 327193, 48214, 40, 0.1187494037156337, 1, '2023-06-01', 1, '2023-06-01'),
(82, 327193, 48214, 40, 0.259980309488395, 1, '2023-06-01', 1, '2023-06-01'),
(83, 327193, 48214, 40, 0.4652606016982652, 1, '2023-06-01', 1, '2023-06-01'),
(84, 327193, 48214, 40, 0.657024964600378, 1, '2023-06-01', 1, '2023-06-01'),
(85, 327193, 48214, 40, 0.28749832295425426, 1, '2023-06-01', 1, '2023-06-01'),
(86, 327193, 48214, 40, 0.3608063520497582, 1, '2023-06-01', 1, '2023-06-01'),
(87, 327193, 48214, 40, 0.2096387958075876, 1, '2023-06-01', 1, '2023-06-01'),
(88, 327193, 48214, 40, 0.53250789212644, 1, '2023-06-01', 1, '2023-06-01'),
(89, 327193, 48214, 40, 0.4867746756673105, 1, '2023-06-01', 1, '2023-06-01'),
(90, 327193, 48214, 40, 0.9252578074292268, 1, '2023-06-01', 1, '2023-06-01'),
(91, 327193, 48214, 40, 0.7509916191294387, 1, '2023-06-01', 1, '2023-06-01'),
(92, 327193, 48214, 40, 0.07136918710167928, 1, '2023-06-01', 1, '2023-06-01'),
(93, 327193, 48214, 40, 0.09525414246307695, 1, '2023-06-01', 1, '2023-06-01'),
(94, 327193, 48214, 40, 0.24991957028680467, 1, '2023-06-01', 1, '2023-06-01'),
(95, 327193, 48214, 40, 0.2679086392366248, 1, '2023-06-01', 1, '2023-06-01'),
(96, 327193, 48214, 40, 0.5016894091715264, 1, '2023-06-01', 1, '2023-06-01'),
(97, 327193, 48214, 40, 0.37478045210530253, 1, '2023-06-01', 1, '2023-06-01'),
(98, 327193, 48214, 40, 0.7395244280708859, 1, '2023-06-01', 1, '2023-06-01'),
(99, 327193, 48214, 40, 0.16220912351269434, 1, '2023-06-01', 1, '2023-06-01'),
(100, 327193, 48214, 40, 0.4568462905560283, 1, '2023-06-01', 1, '2023-06-01'),
(101, 327193, 48214, 40, 0.5564462341042807, 1, '2023-06-01', 1, '2023-06-01'),
(102, 327193, 48214, 40, 0.2269011930844852, 1, '2023-06-01', 1, '2023-06-01'),
(103, 327193, 48214, 40, 0.21749480390823173, 1, '2023-06-01', 1, '2023-06-01'),
(104, 327193, 48214, 40, 0.23424561328694093, 1, '2023-06-01', 1, '2023-06-01'),
(105, 327193, 48214, 40, 0.5012806027632533, 1, '2023-06-01', 1, '2023-06-01'),
(106, 327193, 48214, 40, 0.9735971750725929, 1, '2023-06-01', 1, '2023-06-01'),
(107, 327193, 48214, 40, 0.23475354101032453, 1, '2023-06-01', 1, '2023-06-01'),
(108, 327193, 48214, 40, 0.9867852853079591, 1, '2023-06-01', 1, '2023-06-01'),
(109, 327193, 48214, 40, 0.41674790465352063, 1, '2023-06-01', 1, '2023-06-01'),
(110, 327193, 48214, 40, 0.19558901662403427, 1, '2023-06-01', 1, '2023-06-01'),
(111, 327193, 48214, 40, 0.9672312315817593, 1, '2023-06-01', 1, '2023-06-01'),
(112, 327193, 48214, 40, 0.5032058009286267, 1, '2023-06-01', 1, '2023-06-01'),
(113, 327193, 48214, 40, 0.43855929819487494, 1, '2023-06-01', 1, '2023-06-01'),
(114, 327193, 48214, 40, 0.5226745459834546, 1, '2023-06-01', 1, '2023-06-01'),
(115, 327193, 48214, 40, 0.5953228867378456, 1, '2023-06-01', 1, '2023-06-01'),
(116, 327193, 48214, 40, 0.02204736800965479, 1, '2023-06-01', 1, '2023-06-01'),
(117, 327193, 48214, 40, 0.05439378362137348, 1, '2023-06-01', 1, '2023-06-01'),
(118, 327193, 48214, 40, 0.22481954157204131, 1, '2023-06-01', 1, '2023-06-01'),
(119, 327193, 48214, 40, 0.40769404701473977, 1, '2023-06-01', 1, '2023-06-01'),
(120, 327193, 48214, 40, 0.24862785328803783, 1, '2023-06-01', 1, '2023-06-01'),
(121, 327193, 48214, 40, 0.4172477851538301, 1, '2023-06-01', 1, '2023-06-01'),
(122, 327193, 48214, 40, 0.9507599403799571, 1, '2023-06-01', 1, '2023-06-01'),
(123, 327193, 48214, 40, 0.9389225801490413, 1, '2023-06-01', 1, '2023-06-01'),
(124, 327193, 48214, 40, 0.6905395173318775, 1, '2023-06-01', 1, '2023-06-01'),
(125, 327193, 48214, 40, 0.957791499951924, 1, '2023-06-01', 1, '2023-06-01'),
(126, 327193, 48214, 40, 0.30059073038496675, 1, '2023-06-01', 1, '2023-06-01'),
(2, 327193, 82796, 20, 2383671.8111935016, 1, '2023-06-01', 1, '2023-06-01'),
(3, 327193, 82796, 20, 1413310.6245468003, 1, '2023-06-01', 1, '2023-06-01'),
(4, 327193, 82796, 20, 2499935.2284896944, 1, '2023-06-01', 1, '2023-06-01'),
(5, 327193, 82796, 20, 1896477.3412515393, 1, '2023-06-01', 1, '2023-06-01'),
(6, 327193, 82796, 20, 197729.8943990470, 1, '2023-06-01', 1, '2023-06-01'),
(7, 327193, 82796, 20, 1917798.4847787063, 1, '2023-06-01', 1, '2023-06-01'),
(8, 327193, 82796, 20, 2059698.3390917957, 1, '2023-06-01', 1, '2023-06-01'),
(9, 327193, 82796, 20, 2045614.4814057416, 1, '2023-06-01', 1, '2023-06-01'),
(10, 327193, 82796, 20, 2101358.7549082941, 1, '2023-06-01', 1, '2023-06-01'),
(11, 327193, 82796, 20, 449063.1108290044, 1, '2023-06-01', 1, '2023-06-01'),
(12, 327193, 82796, 20, 1670880.6950045692, 1, '2023-06-01', 1, '2023-06-01'),
(13, 327193, 82796, 20, 2383035.9932118329, 1, '2023-06-01', 1, '2023-06-01'),
(14, 327193, 82796, 20, 1846326.4913605530, 1, '2023-06-01', 1, '2023-06-01'),
(15, 327193, 82796, 20, 2101264.2629085950, 1, '2023-06-01', 1, '2023-06-01'),
(16, 327193, 82796, 20, 926882.6724470929, 1, '2023-06-01', 1, '2023-06-01'),
(17, 327193, 82796, 20, 955150.0032500056, 1, '2023-06-01', 1, '2023-06-01'),
(18, 327193, 82796, 20, 1929095.5783557410, 1, '2023-06-01', 1, '2023-06-01'),
(19, 327193, 82796, 20, 1851828.5104440730, 1, '2023-06-01', 1, '2023-06-01'),
(20, 327193, 82796, 20, 2080485.0824128224, 1, '2023-06-01', 1, '2023-06-01'),
(21, 327193, 82796, 20, 1798015.3544319463, 1, '2023-06-01', 1, '2023-06-01'),
(22, 327193, 82796, 20, 362648.9923875163, 1, '2023-06-01', 1, '2023-06-01'),
(23, 327193, 82796, 20, 1970812.4449010992, 1, '2023-06-01', 1, '2023-06-01'),
(24, 327193, 82796, 20, 2302131.5369546950, 1, '2023-06-01', 1, '2023-06-01'),
(25, 327193, 82796, 20, 2251310.7787197832, 1, '2023-06-01', 1, '2023-06-01'),
(26, 327193, 82796, 20, 2193636.3527143709, 1, '2023-06-01', 1, '2023-06-01'),
(27, 327193, 82796, 20, 816134.0696068326, 1, '2023-06-01', 1, '2023-06-01'),
(28, 327193, 82796, 20, 1914197.2944726366, 1, '2023-06-01', 1, '2023-06-01'),
(29, 327193, 82796, 20, 1765589.5731091944, 1, '2023-06-01', 1, '2023-06-01'),
(30, 327193, 82796, 20, 2182105.3134067068, 1, '2023-06-01', 1, '2023-06-01'),
(31, 327193, 82796, 20, 2301597.8847795094, 1, '2023-06-01', 1, '2023-06-01'),
(32, 327193, 82796, 20, 1280638.7462508568, 1, '2023-06-01', 1, '2023-06-01'),
(33, 327193, 82796, 20, 1255674.3568930668, 1, '2023-06-01', 1, '2023-06-01'),
(34, 327193, 82796, 20, 1954919.5777396443, 1, '2023-06-01', 1, '2023-06-01'),
(35, 327193, 82796, 20, 2314153.7332828032, 1, '2023-06-01', 1, '2023-06-01'),
(36, 327193, 82796, 20, 1886995.9867449723, 1, '2023-06-01', 1, '2023-06-01'),
(37, 327193, 82796, 20, 2276867.3119570745, 1, '2023-06-01', 1, '2023-06-01'),
(38, 327193, 82796, 20, 2062499.9892870444, 1, '2023-06-01', 1, '2023-06-01'),
(39, 327193, 82796, 20, 1950476.0000196037, 1, '2023-06-01', 1, '2023-06-01'),
(40, 327193, 82796, 20, 1716622.9434473815, 1, '2023-06-01', 1, '2023-06-01'),
(41, 327193, 82796, 20, 1916975.5789167867, 1, '2023-06-01', 1, '2023-06-01'),
(42, 327193, 82796, 20, 900675.3006313387, 1, '2023-06-01', 1, '2023-06-01'),
(43, 327193, 82796, 20, 1091764.9012452450, 1, '2023-06-01', 1, '2023-06-01'),
(44, 327193, 82796, 20, 2769479.7379185270, 1, '2023-06-01', 1, '2023-06-01'),
(45, 327193, 82796, 20, 2223139.2518042178, 1, '2023-06-01', 1, '2023-06-01'),
(46, 327193, 82796, 20, 1911686.5292210713, 1, '2023-06-01', 1, '2023-06-01'),
(47, 327193, 82796, 20, 1111560.8245139971, 1, '2023-06-01', 1, '2023-06-01'),
(48, 327193, 82796, 20, 938634.5792337093, 1, '2023-06-01', 1, '2023-06-01'),
(49, 327193, 82796, 20, 1875515.0059515165, 1, '2023-06-01', 1, '2023-06-01'),
(50, 327193, 82796, 20, 1722842.3348605756, 1, '2023-06-01', 1, '2023-06-01'),
(51, 327193, 82796, 20, 2203698.5514266949, 1, '2023-06-01', 1, '2023-06-01'),
(52, 327193, 82796, 20, 2596257.3869887193, 1, '2023-06-01', 1, '2023-06-01'),
(53, 327193, 82796, 20, 418820.5927488811, 1, '2023-06-01', 1, '2023-06-01'),
(54, 327193, 82796, 20, 1821111.6401000730, 1, '2023-06-01', 1, '2023-06-01'),
(55, 327193, 82796, 20, 2218307.5287882118, 1, '2023-06-01', 1, '2023-06-01'),
(56, 327193, 82796, 20, 1777420.8473170261, 1, '2023-06-01', 1, '2023-06-01'),
(57, 327193, 82796, 20, 1632352.3914983245, 1, '2023-06-01', 1, '2023-06-01'),
(58, 327193, 82796, 20, 1035338.5281169863, 1, '2023-06-01', 1, '2023-06-01'),
(59, 327193, 82796, 20, 1268077.5449857936, 1, '2023-06-01', 1, '2023-06-01'),
(60, 327193, 82796, 20, 1677145.5804274517, 1, '2023-06-01', 1, '2023-06-01'),
(61, 327193, 82796, 20, 2271085.4738906386, 1, '2023-06-01', 1, '2023-06-01'),
(62, 327193, 82796, 20, 2159483.3652068893, 1, '2023-06-01', 1, '2023-06-01'),
(63, 327193, 82796, 20, 1478307.6916348254, 1, '2023-06-01', 1, '2023-06-01'),
(64, 327193, 82796, 20, 300450.0227006264, 1, '2023-06-01', 1, '2023-06-01'),
(65, 327193, 82796, 20, 2331223.8931094872, 1, '2023-06-01', 1, '2023-06-01'),
(66, 327193, 82796, 20, 1920507.2196392550, 1, '2023-06-01', 1, '2023-06-01'),
(67, 327193, 82796, 20, 1680531.3423852374, 1, '2023-06-01', 1, '2023-06-01'),
(68, 327193, 82796, 20, 2607617.9133145220, 1, '2023-06-01', 1, '2023-06-01'),
(69, 327193, 82796, 20, 605363.6927278751, 1, '2023-06-01', 1, '2023-06-01'),
(70, 327193, 82796, 20, 1209230.1753891953, 1, '2023-06-01', 1, '2023-06-01'),
(71, 327193, 82796, 20, 1410180.6833160066, 1, '2023-06-01', 1, '2023-06-01'),
(72, 327193, 82796, 20, 2015219.5344168680, 1, '2023-06-01', 1, '2023-06-01'),
(73, 327193, 82796, 20, 2171136.8762640621, 1, '2023-06-01', 1, '2023-06-01'),
(74, 327193, 82796, 20, 848421.5869838852, 1, '2023-06-01', 1, '2023-06-01'),
(75, 327193, 82796, 20, 1358948.1593391672, 1, '2023-06-01', 1, '2023-06-01'),
(76, 327193, 82796, 20, 2141536.6347302840, 1, '2023-06-01', 1, '2023-06-01'),
(77, 327193, 82796, 20, 1902328.1151213671, 1, '2023-06-01', 1, '2023-06-01'),
